SELECT     COD_PEDIDO, COD_CLIENTE, DATA_COMPRA, DATA_ENTREGA, TIPO_PAGAMENTO, PAGAMENTO, TIPO_CARTAO, TIPO_DESC, VALOR_DESC, SUBTOTAL, TOTAL, ENTRADA, COD_FUNCIONARIO, TIPO_PEDIDO, TIPO_ACRESCIMO, VALOR_ACRESCIMO, ValorDescReal, CAIXA, 
                  ValorAcrescReal, MAQUINA, CODCAIXA, STATUS_PEDIDO, orcamento, reaberto, cancelado, SUBTOTAL_CUSTO, TROCO, RECEBIDO
FROM        pedidos
Dados:
24	9	2024-04-04 00:00:00.000	2024-04-04 00:00:00.000	NULL	NULL	NULL	R	0,00	310,00	310,00	0,00	2	OFICINA	NULL	NULL	0,00	NULL	NULL	NULL	NULL	False	False	False	False	0,00	0,00	0,00
25	12	2024-05-17 00:00:00.000	2024-05-17 00:00:00.000	NULL	NULL	NULL	R	0,00	500,00	500,00	0,00	2	OFICINA	NULL	NULL	0,00	NULL	NULL	NULL	NULL	False	False	False	False	0,00	0,00	0,00
26	9	2024-11-28 00:00:00.000	2024-11-28 00:00:00.000	NULL	NULL	NULL	R	0,00	200,00	200,00	0,00	2	OFICINA	NULL	NULL	0,00	NULL	NULL	NULL	NULL	False	False	False	False	0,00	0,00	0,00
27	14	2024-12-13 00:00:00.000	2024-12-13 00:00:00.000	NULL	NULL	NULL	R	0,00	10220,00	10220,00	0,00	2	OFICINA	NULL	NULL	0,00	NULL	NULL	NULL	NULL	False	False	False	False	0,00	0,00	0,00
42	3	2025-03-26 00:00:00.000	2025-03-26 00:00:00.000	À Prazo	PROMISSORIA	NULL	R	0,00	150,00	150,00	50,00	2	OFICINA	P	0,00	0,00	CAIXA01	0,00	PDV01	7	True	False	False	False	0,00	0,00	0,00
43	3	2025-03-26 00:00:00.000	2025-03-26 00:00:00.000	À Vista	1 - FORMA	NULL	R	5,00	40,00	35,00	0,00	2	OFICINA	P	0,00	5,00	CAIXA01	0,00	PDV01	7	True	False	False	False	0,00	0,00	0,00
44	3	2025-03-31 00:00:00.000	2025-03-31 00:00:00.000	À Vista	1 - FORMA	NULL	R	10,00	100,00	90,00	0,00	2	OFICINA	P	0,00	10,00	CAIXA01	0,00	PDV01	8	True	False	False	False	0,00	0,00	0,00
54	NULL	NULL	NULL	NULL	NULL	NULL	R	NULL	NULL	NULL	0,00	NULL	OFICINA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	False	False	False	False	0,00	0,00	0,00
62	27	2025-10-18 00:00:00.000	NULL	À Prazo	PROMISSORIA	NULL	P	0,00	15,00	15,00	0,00	2	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	9	True	False	False	False	0,00	0,00	0,00
63	NULL	2025-10-18 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	CAIXA01	NULL	PDV01	NULL	False	False	False	False	0,00	0,00	0,00
65	1	2025-10-21 00:00:00.000	2025-11-21 00:00:00.000	À Prazo	PROMISSORIA	NULL	P	0,00	1602,90	1602,90	NULL	2	ORÇAMENTO	P	0,00	0,00	CAIXA01	0,00	PDV01	10	True	False	False	False	0,00	0,00	0,00
66	5	2025-10-21 00:00:00.000	NULL	À Prazo	PROMISSORIA	NULL	P	0,00	1602,90	1602,90	0,00	2	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	10	True	False	False	False	0,00	0,00	0,00
70	28	2025-10-24 00:00:00.000	NULL	À Prazo	PROMISSORIA	NULL	P	0,00	797,00	797,00	0,00	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	11	True	False	False	False	0,00	0,00	0,00
75	30	2025-10-25 00:00:00.000	NULL	À Vista	1 - FORMA	NULL	P	0,00	230,00	230,00	NULL	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	12	True	False	False	False	0,00	0,00	0,00
76	NULL	2025-10-25 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	CAIXA01	NULL	PDV01	NULL	False	False	False	False	0,00	0,00	0,00
77	31	2025-10-27 00:00:00.000	NULL	À Vista	1 - FORMA	NULL	P	0,00	445,00	445,00	NULL	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	13	True	False	False	False	0,00	0,00	0,00
78	1	2025-10-27 00:00:00.000	NULL	À Vista	1 - FORMA	NULL	P	0,00	605,00	605,00	NULL	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	13	True	False	False	False	0,00	0,00	0,00
79	NULL	2025-10-27 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	CAIXA01	NULL	PDV01	NULL	False	False	False	False	0,00	0,00	0,00
81	8	2025-10-28 00:00:00.000	NULL	À Prazo	PROMISSORIA	NULL	P	0,00	1920,00	1920,00	0,00	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	14	True	False	False	False	0,00	0,00	0,00
82	NULL	2025-10-28 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	CAIXA01	NULL	PDV01	NULL	False	False	False	False	0,00	0,00	0,00
91	34	2025-11-04 00:00:00.000	NULL	À Prazo	PROMISSORIA	NULL	P	0,00	705,00	705,00	0,00	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	15	True	False	False	False	0,00	0,00	0,00
92	5	2025-11-05 00:00:00.000	NULL	À Prazo	PROMISSORIA	NULL	P	0,00	2143,00	2143,00	0,00	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	16	True	False	False	False	0,00	0,00	0,00
93	5	2025-11-05 00:00:00.000	NULL	À Prazo	PROMISSORIA	NULL	P	0,00	1238,00	1238,00	0,00	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	16	True	False	False	False	0,00	0,00	0,00
94	8	2025-11-05 00:00:00.000	NULL	À Prazo	PROMISSORIA	NULL	P	0,00	904,00	904,00	0,00	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	16	True	False	False	False	0,00	0,00	0,00
95	5	2025-11-05 00:00:00.000	NULL	À Prazo	PROMISSORIA	NULL	P	0,00	540,00	540,00	0,00	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	16	True	False	False	False	0,00	0,00	0,00
96	10	2025-11-05 00:00:00.000	NULL	À Prazo	PROMISSORIA	NULL	P	0,00	585,00	585,00	0,00	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	16	True	False	False	False	0,00	0,00	0,00
97	8	2025-11-05 00:00:00.000	NULL	À Prazo	PROMISSORIA	NULL	P	0,00	3298,60	3298,60	0,00	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	16	True	False	False	False	0,00	0,00	0,00
98	7	2025-11-05 00:00:00.000	NULL	À Prazo	PROMISSORIA	NULL	P	0,00	2370,00	2370,00	0,00	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	16	True	False	False	False	0,00	0,00	0,00
99	1	2025-11-05 00:00:00.000	NULL	À Vista	1 - FORMA	NULL	P	0,00	700,00	700,00	NULL	2	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	16	True	False	False	False	0,00	0,00	0,00
100	NULL	2025-11-06 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	CAIXA01	NULL	PDV01	NULL	False	False	False	False	0,00	0,00	0,00
101	1	2025-11-07 00:00:00.000	NULL	À Vista	1 - FORMA	NULL	P	0,00	980,00	980,00	NULL	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	17	True	False	False	False	0,00	0,00	0,00
103	1	2025-11-08 00:00:00.000	NULL	À Vista	1 - FORMA	NULL	P	0,00	890,00	890,00	NULL	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	18	True	False	False	False	0,00	0,00	0,00
104	NULL	2025-11-08 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	CAIXA01	NULL	PDV01	NULL	False	False	False	False	0,00	0,00	0,00
106	1	2025-11-10 00:00:00.000	NULL	À Vista	1 - FORMA	NULL	P	0,00	135,00	135,00	NULL	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	19	True	False	False	False	0,00	0,00	0,00
107	1	2025-11-10 00:00:00.000	NULL	À Vista	1 - FORMA	D	P	0,00	270,00	270,00	NULL	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	19	True	False	False	False	0,00	0,00	0,00
108	1	2025-11-11 00:00:00.000	NULL	À Vista	1 - FORMA	NULL	P	0,00	840,00	840,00	NULL	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	20	True	False	False	False	0,00	0,00	0,00
109	1	2025-11-11 00:00:00.000	NULL	À Vista	1 - FORMA	NULL	P	0,00	693,00	693,00	NULL	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	20	True	False	False	False	0,00	0,00	0,00
110	36	2025-11-11 00:00:00.000	NULL	À Prazo	PROMISSORIA	NULL	P	0,00	435,00	435,00	0,00	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	20	True	False	False	False	0,00	0,00	0,00
111	NULL	NULL	NULL	NULL	NULL	NULL	R	NULL	NULL	NULL	0,00	NULL	OFICINA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	False	False	False	False	0,00	0,00	0,00
112	36	2025-11-13 00:00:00.000	NULL	À Prazo	PROMISSORIA	NULL	P	0,00	380,00	380,00	0,00	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	21	True	False	False	False	0,00	0,00	0,00
113	1	2025-11-13 00:00:00.000	NULL	À Vista	1 - FORMA	NULL	P	0,00	500,00	500,00	NULL	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	21	True	False	False	False	0,00	0,00	0,00
117	36	2025-11-14 00:00:00.000	NULL	À Prazo	PROMISSORIA	NULL	P	0,00	80,00	80,00	0,00	3	VENDA	P	0,00	0,00	CAIXA01	0,00	PDV01	22	True	False	False	False	0,00	0,00	0,00
